sample_size,seed,model,spearman
400,3,GPR(LLR + z_pair PCA 5D),0.685771214252227
400,3,GPR(LLR + z_pair PCA 10D),0.7178856071261135
400,4,GPR(LLR only),0.3642991092358181
400,4,GPR(LLR + s_mut PCA 5D),0.37941865916549466
400,4,GPR(LLR + z_pair PCA 5D),0.4308251289263948
400,4,GPR(LLR + z_pair PCA 10D),0.5328207502479577
400,5,GPR(LLR only),0.5616971401781529
400,5,GPR(LLR + s_mut PCA 5D),0.5858415377402719
400,5,GPR(LLR + z_pair PCA 5D),0.5929442100328176
400,5,GPR(LLR + z_pair PCA 10D),0.5851148616971402
400,6,GPR(LLR only),0.5713314580403189
400,6,GPR(LLR + s_mut PCA 5D),0.5592358180965776
400,6,GPR(LLR + z_pair PCA 5D),0.5967651195499297
400,6,GPR(LLR + z_pair PCA 10D),0.535349273323957
400,7,GPR(LLR only),0.48834974214721055
400,7,GPR(LLR + s_mut PCA 5D),0.49760900140646985
400,7,GPR(LLR + z_pair PCA 5D),0.5810595405532115
400,7,GPR(LLR + z_pair PCA 10D),0.5661509610876699
400,8,GPR(LLR only),0.5875527426160339
400,8,GPR(LLR + s_mut PCA 5D),0.5475855602437881
400,8,GPR(LLR + z_pair PCA 5D),0.6332630098452884
400,8,GPR(LLR + z_pair PCA 10D),0.6772151898734177
400,9,GPR(LLR only),0.4619081106422879
400,9,GPR(LLR + s_mut PCA 5D),0.5393108298171589
400,9,GPR(LLR + z_pair PCA 5D),0.5452414439756212
400,9,GPR(LLR + z_pair PCA 10D),0.4930145335208626
800,0,GPR(LLR only),0.5072043829837103
800,0,GPR(LLR + s_mut PCA 5D),0.5003779444509551
800,0,GPR(LLR + z_pair PCA 5D),0.5882485643970469
800,0,GPR(LLR + z_pair PCA 10D),0.6156275635767022
800,1,GPR(LLR only),0.4454793155982655
800,1,GPR(LLR + s_mut PCA 5D),0.4963992734091175
800,1,GPR(LLR + z_pair PCA 5D),0.5456111566858081
