sample_size,seed,model,spearman
400,3,GPR(LLR + z_pair PCA 5D),0.7842475386779185
400,3,GPR(LLR + z_pair PCA 10D),0.772245663384904
400,4,GPR(LLR only),0.6770276605719644
400,4,GPR(LLR + s_mut PCA 5D),0.6559306141584623
400,4,GPR(LLR + z_pair PCA 5D),0.6705578996718238
400,4,GPR(LLR + z_pair PCA 10D),0.69901547116737
400,5,GPR(LLR only),0.6912330051570558
400,5,GPR(LLR + s_mut PCA 5D),0.6833567744960151
400,5,GPR(LLR + z_pair PCA 5D),0.7524613220815753
400,5,GPR(LLR + z_pair PCA 10D),0.7628457571495547
400,6,GPR(LLR only),0.8109470229723394
400,6,GPR(LLR + s_mut PCA 5D),0.7932723863103611
400,6,GPR(LLR + z_pair PCA 5D),0.81586966713549
400,6,GPR(LLR + z_pair PCA 10D),0.8349507735583686
400,7,GPR(LLR only),0.5845053914674168
400,7,GPR(LLR + s_mut PCA 5D),0.6168776371308018
400,7,GPR(LLR + z_pair PCA 5D),0.6833333333333333
400,7,GPR(LLR + z_pair PCA 10D),0.7476324425691515
400,8,GPR(LLR only),0.5696671354899204
400,8,GPR(LLR + s_mut PCA 5D),0.5642287857477731
400,8,GPR(LLR + z_pair PCA 5D),0.5818565400843883
400,8,GPR(LLR + z_pair PCA 10D),0.6086732301922175
400,9,GPR(LLR only),0.726558837318331
400,9,GPR(LLR + s_mut PCA 5D),0.7324191279887483
400,9,GPR(LLR + z_pair PCA 5D),0.7282231598687295
400,9,GPR(LLR + z_pair PCA 10D),0.7641115799343648
800,0,GPR(LLR only),0.6897749912105942
800,0,GPR(LLR + s_mut PCA 5D),0.7041222313371616
800,0,GPR(LLR + z_pair PCA 5D),0.706961209422243
800,0,GPR(LLR + z_pair PCA 10D),0.7520186335403727
800,1,GPR(LLR only),0.666696941286769
800,1,GPR(LLR + s_mut PCA 5D),0.6399185515059183
800,1,GPR(LLR + z_pair PCA 5D),0.7383833352865345
800,1,GPR(LLR + z_pair PCA 10D),0.7465428337044416
800,2,GPR(LLR only),0.7251816477206141
800,2,GPR(LLR + s_mut PCA 5D),0.7262246572131723
800,2,GPR(LLR + z_pair PCA 5D),0.7658414391187156
800,2,GPR(LLR + z_pair PCA 10D),0.7876274463846245
800,3,GPR(LLR only),0.6394380639868745
800,3,GPR(LLR + s_mut PCA 5D),0.6456433845072074
800,3,GPR(LLR + z_pair PCA 5D),0.7426461971170749
800,3,GPR(LLR + z_pair PCA 10D),0.7931999296847533
800,4,GPR(LLR only),0.6003867338567913
800,4,GPR(LLR + s_mut PCA 5D),0.6024551740302355
800,4,GPR(LLR + z_pair PCA 5D),0.6714373608344075
800,4,GPR(LLR + z_pair PCA 10D),0.7496044767373725
800,5,GPR(LLR only),0.6875834993554436
800,5,GPR(LLR + s_mut PCA 5D),0.7113002461033633
800,5,GPR(LLR + z_pair PCA 5D),0.7306545177545998
800,5,GPR(LLR + z_pair PCA 10D),0.8142241884448611
800,6,GPR(LLR only),0.6884097035040432
800,6,GPR(LLR + s_mut PCA 5D),0.6991122700105473
800,6,GPR(LLR + z_pair PCA 5D),0.7102953240360952
800,6,GPR(LLR + z_pair PCA 10D),0.7550363295441228
800,7,GPR(LLR only),0.6619096449080042
800,7,GPR(LLR + s_mut PCA 5D),0.6391392241884448
800,7,GPR(LLR + z_pair PCA 5D),0.7427458103832181
800,7,GPR(LLR + z_pair PCA 10D),0.7871088714402906
800,8,GPR(LLR only),0.7067092464549396
800,8,GPR(LLR + s_mut PCA 5D),0.7080012891128559
800,8,GPR(LLR + z_pair PCA 5D),0.7625981483651705
800,8,GPR(LLR + z_pair PCA 10D),0.803521621938357
800,9,GPR(LLR only),0.7298458924176726
800,9,GPR(LLR + s_mut PCA 5D),0.7062199695300597
800,9,GPR(LLR + z_pair PCA 5D),0.7608871440290638
800,9,GPR(LLR + z_pair PCA 10D),0.8264971287940935
