sample_size,seed,model,spearman
400,0,GPR(ESM2 LLR + s_mut PCA 5D),0.2815283638068449
400,0,GPR(ESM2 LLR + z_pair PCA 5D),0.33724800750117206
400,0,GPR(ESM2 LLR + z_pair PCA 10D),0.38708391936240044
400,1,GPR(ESM2 LLR only),0.5089545241443976
400,1,GPR(ESM2 LLR + s_mut PCA 5D),0.4404125644631975
400,1,GPR(ESM2 LLR + z_pair PCA 5D),0.5628223159868729
400,1,GPR(ESM2 LLR + z_pair PCA 10D),0.5408110642287858
400,2,GPR(ESM2 LLR only),0.4832630098452884
400,2,GPR(ESM2 LLR + s_mut PCA 5D),0.4690342240975153
400,2,GPR(ESM2 LLR + z_pair PCA 5D),0.4310829817158931
400,2,GPR(ESM2 LLR + z_pair PCA 10D),0.4543366150961088
400,3,GPR(ESM2 LLR only),0.5131504922644163
400,3,GPR(ESM2 LLR + s_mut PCA 5D),0.49404594467885615
400,3,GPR(ESM2 LLR + z_pair PCA 5D),0.4117909048288795
400,3,GPR(ESM2 LLR + z_pair PCA 10D),0.3883966244725739
400,4,GPR(ESM2 LLR only),0.43734177215189873
400,4,GPR(ESM2 LLR + s_mut PCA 5D),0.4418190342240976
400,4,GPR(ESM2 LLR + z_pair PCA 5D),0.49960150023441163
400,4,GPR(ESM2 LLR + z_pair PCA 10D),0.45787623066104083
400,5,GPR(ESM2 LLR only),0.5923816221284576
400,5,GPR(ESM2 LLR + s_mut PCA 5D),0.49029535864978907
400,5,GPR(ESM2 LLR + z_pair PCA 5D),0.5592592592592592
400,5,GPR(ESM2 LLR + z_pair PCA 10D),0.5782466010314111
400,6,GPR(ESM2 LLR only),0.519690576652602
400,6,GPR(ESM2 LLR + s_mut PCA 5D),0.553328645100797
400,6,GPR(ESM2 LLR + z_pair PCA 5D),0.4525082044069387
400,6,GPR(ESM2 LLR + z_pair PCA 10D),0.4652836380684482
400,7,GPR(ESM2 LLR only),0.436193155180497
400,7,GPR(ESM2 LLR + s_mut PCA 5D),0.445897796530708
400,7,GPR(ESM2 LLR + z_pair PCA 5D),0.48917018284106895
400,7,GPR(ESM2 LLR + z_pair PCA 10D),0.508157524613221
400,8,GPR(ESM2 LLR only),0.4390529770276606
400,8,GPR(ESM2 LLR + s_mut PCA 5D),0.3907876230661041
400,8,GPR(ESM2 LLR + z_pair PCA 5D),0.5120956399437413
400,8,GPR(ESM2 LLR + z_pair PCA 10D),0.5567744960150024
400,9,GPR(ESM2 LLR only),0.3786451007969996
400,9,GPR(ESM2 LLR + s_mut PCA 5D),0.4383731833098922
400,9,GPR(ESM2 LLR + z_pair PCA 5D),0.46087669948429444
400,9,GPR(ESM2 LLR + z_pair PCA 10D),0.5158931082981717
800,0,GPR(ESM2 LLR only),0.519811320754717
800,0,GPR(ESM2 LLR + s_mut PCA 5D),0.5568762451658268
800,0,GPR(ESM2 LLR + z_pair PCA 5D),0.5852572366108051
800,0,GPR(ESM2 LLR + z_pair PCA 10D),0.6197029180827376
800,1,GPR(ESM2 LLR only),0.433212234852924
800,1,GPR(ESM2 LLR + s_mut PCA 5D),0.44736903785304116
800,1,GPR(ESM2 LLR + z_pair PCA 5D),0.5059592171569202
800,1,GPR(ESM2 LLR + z_pair PCA 10D),0.5458074534161491
800,2,GPR(ESM2 LLR only),0.513688034688855
800,2,GPR(ESM2 LLR + s_mut PCA 5D),0.5295031055900621
800,2,GPR(ESM2 LLR + z_pair PCA 5D),0.5870121879760928
800,2,GPR(ESM2 LLR + z_pair PCA 10D),0.6048517520215634
800,3,GPR(ESM2 LLR only),0.4838802296964725
800,3,GPR(ESM2 LLR + s_mut PCA 5D),0.4787589358959335
800,3,GPR(ESM2 LLR + z_pair PCA 5D),0.5042921598499942
800,3,GPR(ESM2 LLR + z_pair PCA 10D),0.5415240829719911
800,4,GPR(ESM2 LLR only),0.4772032110629321
800,4,GPR(ESM2 LLR + s_mut PCA 5D),0.48545646314309154
800,4,GPR(ESM2 LLR + z_pair PCA 5D),0.561229930856674
800,4,GPR(ESM2 LLR + z_pair PCA 10D),0.5995165826790109
